"id","filename","url","name","reviewer_notes","category","type_code"
"8615","8615.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b38feda-80e0-435f-b3b5-39e8d91a7b4b.jpg","Van wat is dit stukje geen ","een stukje bot","Mammals","palaeontological"
"8616","8616.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b38fe52-3c90-4640-8eaa-5679d91a7b4b.jpg","Stukje slagtand ?","klopt","Mammals","palaeontological"
"8617","8617.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b37945e-54a4-4993-a4dc-2b8ed91a7b4b.jpg","Stuk bot","De grootte is onduidelijk, als het groot is waarschijnlijk mammoet. Een onderdeel van de heup.","Mammals","palaeontological"
"8618","8618.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b3777b3-0f44-483d-b95d-2894d91a7b4b.jpg","Geweibijltje?","Nee, geen bijltje. Het is de onderzijde van een opperarmbeen van een roofdier, otter misschien, maar het extra foramen ontbreekt. Het is sterk verrold. Het lijkt ook veel op mens maar daar is het te klein voor, makaak zou een optie zijn.","Mammals","palaeontological"
"8619","8619.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b37721a-6258-461f-bc3b-2580d91a7b4b.jpg"," bot/beenmateriaal maar wat?","een flinter mammoetslagtand","Mammals","palaeontological"
"8620","8620.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b3737b6-1b50-4c12-aceb-0c3ed91a7b4b.jpg","Compleet botje.","prima gedetermineerd!","Mammals","palaeontological"
"8621","8621.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b368cc7-5ce8-40d7-9aac-3d49d91a7b4b.jpg","mammoetkiesje","Prachtige kies. Hij komt uit de rechter onderkaak en is van een wolharige mammoet. Ik denk dat het gaat om een dp4.","Mammals","palaeontological"
"8622","8622.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b33647c-5dd8-4463-82f3-692ad91a7b4b.jpg","Tandje ","mooie bever, die zien we graag.","Mammals","palaeontological"
"8623","8623.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2fe8a1-08b8-4296-b397-5e9ad91a7b4b.jpg","Xavier ","Een sprongbeen, vermoedelijk van een hertachtige.","Mammals","palaeontological"
"8624","8624.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2fe775-3c7c-4479-ad91-5e9fd91a7b4b.jpg","Van welk dier afkomstig ","helaas verder niet te determineren.","Mammals","palaeontological"
"8625","8625.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2fdff6-1464-49c0-b98b-5540d91a7b4b.jpg","Afslag ","mooi","Tools","archaeological"
"8626","8626.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2fdf19-17dc-45be-bc24-4e69d91a7b4b.jpg","Middenhandsbeen /middenvoetsbeen ","u wordt al een echte kenner","Mammals","palaeontological"
"8627","8627.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2fde01-fe94-4d65-baf0-551fd91a7b4b.jpg","stukje bot?","nee, maar het is niet goed te zien.","Mammals","palaeontological"
"8628","8628.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2f7d8b-531c-4c44-ad83-2c4bd91a7b4b.jpg","Artefact vuursteen.","prachtig, Neandertaler? Hij heeft volgens mij ook het zgn moeraspatina (zwartverkleurd).","Tools","palaeontological"
"8629","8629.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2f60d3-36ac-4105-9aab-22ffd91a7b4b.jpg","Bot ?","ja, een spaakbeen van een kleine herbivoor","Mammals","palaeontological"
"8630","8630.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2f5fb2-56ec-4eb7-a594-20c8d91a7b4b.jpg","Stuk botfragment ?","een ribfragment, vermoedelijk van een walvisachtige, dit vanwege de heel dunne huid","Marine mammals","palaeontological"
"8631","8631.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2d6631-5134-44c9-9e63-40bfd91a7b4b.jpg","Botten","een stuk wervel","Mammals","palaeontological"
"8632","8632.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2d6525-7d18-4b19-a02f-49ddd91a7b4b.jpg","Muskusos molaar","Het is een van de zeldzaamste soorten grotere herbivoren dus top 3.","Mammals","palaeontological"
"8633","8633.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2d6412-1524-44ff-9265-194ad91a7b4b.jpg","Snijtand paard","Nee het is toch echt snijtand van een paard, mammoet ziet er heel anders uit, o.a. ovale doorsnee ipv driehoek.","Mammals","palaeontological"
"8634","8634.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2cdcec-4ed4-4c2a-8b47-7d73d91a7b4b.jpg","Groot botfragment","Dit is een fragment van een schouderblad van een mammoet.","Mammals","palaeontological"
"8635","8635.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2c0af3-052c-40e9-8b6a-1737d91a7b4b.jpg","wervel","De foto's zijn wat donker. Een stukje atlas van een mammoet behoort tot de mogelijkheden.","Mammals","palaeontological"
"8636","8636.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2bf3a6-7244-47f0-b8e0-1742d91a7b4b.jpg","Wat voor botten","Ik kan er niet meer van maken dan fragmenten van zoogdierbotten, de meest linker kan een doornuitsteeksel van een wervel zijn.","Mammals","palaeontological"
"8637","8637.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2a846c-0824-4570-b833-7c69d91a7b4b.jpg","Coproliet","Ja dit is een echte. De vorm past goed bij het WK.","Mammals","palaeontological"
"8638","8638.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b29600d-8314-46f8-89ba-0238d91a7b4b.jpg","Bewerkte vuursteen?","Nee, het materiaal is uitstekend maar de 'afslagen' zijn niet door mensen veroorzaakt of het betreft een beginnetje. Verder zoeken dus. p.s. als gereedschap aangevinkt zodat Marcel het ook ziet.","Tools","archaeological"
"8639","8639.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b28d18f-59c0-4945-b0d7-32abd91a7b4b.jpg","Koot","Klopt, het is alleen geen koot maar een middenhandsbeen.","Mammals","palaeontological"
"8640","8640.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b27e69c-bb40-4168-8b75-5a60d91a7b4b.jpg","Mammoetkies ","Helemaal goed Jelle!","Mammals","palaeontological"
"8641","8641.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b27df61-22a8-4589-b536-64f4d91a7b4b.jpg","Kootje hert","Klopt","Mammals","palaeontological"
"8642","8642.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b27da61-3cb8-4e96-8e61-5f98d91a7b4b.jpg","Fragment gewei","Mannetjesherten produceren in hun leven heel veel geweien. Tot ze doodgaan en dat is hier gebeurd. Dit is inderdaad een edelhert.","Mammals","palaeontological"
"8643","8643.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b27b1ae-0974-45c5-9c53-2b22d91a7b4b.jpg","Crabbertje Schrapertje ","Zou kunnen maar een natuurlijke oorsprong vind ik waarschijnlijker want het lijkt mij geen afslag. Marcel geeft er een klap op.","Tools","archaeological"
"8644","8644.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b267cd8-b12c-44c9-a409-37d1d91a7b4b.jpg","mammoet kies en stuk scapula?","Een mooie bovenkaakskies van een mammoet, of de andere een scapula is betwijfel ik.","Mammals","palaeontological"
"8645","8645.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b23dfb1-48d0-41dc-a186-3bd0d91a7b4b.jpg","Verschillende fossielen","Het zijn allemaal fossiele botten of misschien subfossiel. De lange is een spaakbeen,het rondje een vissenwervel.","Mammals","palaeontological"
"8646","8646.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b23dac1-239c-44c6-a8b3-1478d91a7b4b.jpg","Middenvoetsbeen ","Inderdaad paard. Is het bot helemaal heel? Dan graag nog een foto van het andere eind. Is het vierkant dan is het een middenvoetsbeen, is het maanvormig dan is het middenhand. Ik denk dat dit middenhand is want ik vind het erg breed. Uit de voet is langer en slanker want daar zet het paard zich mee af.","Mammals","palaeontological"
"8647","8647.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b23d975-7bd4-44f9-a1ec-2e3fd91a7b4b.jpg","slagtand fragment 50 cm","Hij is helaas sterk beschadigd, het voordeel is dat je de opbouw ziet van op elkaar gestapelde ''ijshoorntjes''. Als je dit goed droogt en daarna prepareert heb je toch een prachtig stuk.","Mammals","palaeontological"
"8648","8648.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b23d89d-11b0-4f77-a11f-1478d91a7b4b.jpg","wervel beloega ","Knap gezien, in ieder geval een lendenwerven van een grotere dolfijn. Beloega ligt er voor de hand. Hij duikt als eerste zeezoogdier in de top drie.","Marine mammals","palaeontological"
"8649","8649.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b23d7bb-106c-49db-a000-1d0bd91a7b4b.jpg","voetbeen mammoet","Sprongbeen of astragalus heet dit bot. De twee vlakjes articuleren met vlakjes van dezelfde vorm op het calcanuem of hielbeen.","Mammals","palaeontological"
"8650","8650.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b23d6c1-4010-4f49-aefb-2f91d91a7b4b.jpg","enkelbot","Het heet cubonaviculare en het is van een hert of rund. Deze ziet er zwaar gemineraliseerd uit.","Mammals","palaeontological"
"8651","8651.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b23c840-071c-4e07-a26b-2e3ed91a7b4b.jpg","Bewerkt vuursteen ?","Nee, het is niet bewerkt. Ik heb het toch even als gereedschap benoemd zodat Marcel er naar kan kijken.","Tools","archaeological"
"8652","8652.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2395b8-8dc4-4b27-b61c-1d0bd91a7b4b.jpg","Stuk bot, mogelijk een rib","klopt","Mammals","palaeontological"
"8653","8653.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b238d1a-8ab4-4b0c-b3df-1c3fd91a7b4b.jpg","Gedeelte schedel?","klopt, als je de rest erbij zou hebben weet je niet wat je ziet","Mammals","palaeontological"
"8654","8654.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2372b7-44cc-4872-a884-0d00d91a7b4b.jpg","Afdruk schelpjes in steen; positief/negatief","Heel mooi, het zijn tweekleppigen uit het Devoon. Nederland bestond toen nog niet eens!!!","Mammals","palaeontological"
"8655","8655.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b225faa-6550-4b63-895b-0507d91a7b4b.jpg","Botfragment ","Da's eenaparte, de achterkant (tweede foto) heeft wat weg van een bovenste deel van een scheenbeen.","Mammals","palaeontological"
"8656","8656.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b22532f-9a5c-49a1-839e-01ead91a7b4b.jpg","Slagtand mammoet","Dit zijn de dingen die we graag zien komen. Het is denk ik het deel met de pulpaholte. Daar zien we graag nog een extra foto van.","Mammals","palaeontological"
"8657","8657.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b2210a2-4008-4ff5-a1e8-6210d91a7b4b.jpg","Tand","Je hebt er verstand van, ik ga ook voor snijtand paard, de wortel welteverstaan.","Mammals","palaeontological"
"8658","8658.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b218146-0854-416a-affb-4377d91a7b4b.jpg","Distale deel opperarmbeen","Dat is denk ik een goede determinatie.","Mammals","palaeontological"
"8659","8659.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1e4321-afa0-455e-b4a2-5898d91a7b4b.jpg","Premolaar Eland","Het is weer tijd voor een top drietje.","Mammals","palaeontological"
"8660","8660.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1cf892-1c18-4608-91c3-2d1dd91a7b4b.jpg","ruggewervel","E&eacute;n foto maakt het erg lastig. In ieder geval een lendenwervel van een groot hoefdier.&nbsp;","Mammals","palaeontological"
"8661","8661.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1c2465-1ae4-4557-99f0-7188d91a7b4b.jpg","Staartwervel mammoet?","Een stuk heiligbeen van een planteneter.","Mammals","palaeontological"
"8662","8662.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1c093d-d4fc-4bf1-ae9e-5687d91a7b4b.jpg","Bot","Wel van een een groot dier. Maar de soort en het bot moet ik schuldig blijven.","Mammals","palaeontological"
"8663","8663.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1c084c-288c-4339-b5c1-5687d91a7b4b.jpg","Fossiel bot of toch niet?","Goed gezien, het is te licht voor fossiel. Het is een kniegewricht van een koe.","Mammals","palaeontological"
"8664","8664.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1c073c-0ebc-4708-acee-603ad91a7b4b.jpg","Sprongbeen?","U begrint het al aardig te leren, het is inderdaad een sprongbeen. Kan rund of hert zijn.","Mammals","palaeontological"
"8665","8665.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1c040b-1254-452d-ab10-70c1d91a7b4b.jpg","Stukje gewei","Voor gewei is de buitenrand te dik, dit lijkt meer op een doornuitsteeksel van een wervel.","Mammals","palaeontological"
"8666","8666.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1bb9be-4848-43f3-8d32-5696d91a7b4b.jpg","Wervel?","Een mooi stuk van een fossiele wervel.","Mammals","palaeontological"
"8667","8667.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1ba5bc-40e4-49da-b0cc-568bd91a7b4b.jpg","Bot?","Vermoedelijk een stuk mammoetrib.","Mammals","palaeontological"
"8668","8668.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1add7f-1028-486c-be7e-0466d91a7b4b.jpg","Fossiel","Klopt, het is een stukje wervelschijf.","Mammals","palaeontological"
"8669","8669.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b194d4f-2fac-4995-a35f-5dcbd91a7b4b.jpg","Oervondst? ","Het bot met de kom is een bekken. Vrij complete helft.","Mammals","palaeontological"
"8670","8670.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b18e956-4930-4768-a1a5-793ad91a7b4b.jpg","Halswervel mammoet?","Niet goed te zien met een zo'n foto. Het lijkt ook wat op heiligbeen. De maat is goed voor mammoet of neushoorn.","Mammals","palaeontological"
"8671","8671.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b183a4d-2eb8-44ab-9c9c-6b7ed91a7b4b.jpg","Mammoet?","Het is inderdaad een stuk ellepijp van een mammoet. Mooi groot stuk dat door de pijpen heeft weten te komen.","Mammals","palaeontological"
"8672","8672.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b183981-31d4-42df-ac67-6b80d91a7b4b.jpg","Tand","Klopt van de gewone bever (Castor fiber)","Mammals","palaeontological"
"8673","8673.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b18390f-a7a0-4a16-9b6b-6f5cd91a7b4b.jpg","Groot bot","Mijn eerste indruk is een stuk scheenbeen, maar het is een gok en de eigenaar was zo groot als een steppenwisent of een neushoorn.","Mammals","palaeontological"
"8674","8674.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1838be-4288-45d4-ac61-6b7dd91a7b4b.jpg","Stuk schedel?","Klopt. Gezien het formaat is de kans groot dat hij van een mammoet of neushoorn geweest is.","Mammals","palaeontological"
"8675","8675.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b178f62-3c00-4d9d-a10f-7affd91a7b4b.jpg","Bewerkt steen?","Op dit soort dingen moet u inderdaad letten, maar bewerkt is deze niet. p.s. ik heb hem toch even als gereedschap betiteld zodat Marcel ernaar kan kijken.","Tools","archaeological"
"8676","8676.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b165af8-18ac-4c92-ab6a-32ccd91a7b4b.jpg","premature kiesje","Opvallend is het gladde oppervlak. Voorlopig denk ik dat het een misvormde kies is. Ik zal de foto's aan Hans van Essen sturen, hij is de autoriteit op dit gebied.","Mammals","palaeontological"
"8677","8677.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b1557c8-8384-49cd-baff-42f2d91a7b4b.jpg","Prematuur kiesje","Dit ziet er heel interessant uit. Het kan een kies zijn maar daarvoor moeten we het in de hand bekijken. Mocht het een kies zijn dan is het een odontoom, een tumorachtige vergroeiing van email, dentine en cement.","Mammals","palaeontological"
"8678","8678.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b13ecbb-3ca4-4100-9acb-3b66d91a7b4b.jpg","Stuk kaakbot met  tand","Hele mooie vondst. Zoals Fred al meldde een Kiesuit de onderkaak van een wolharige neushoorn.","Mammals","palaeontological"
"8679","8679.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b119032-1e70-45c4-ae9c-446bd91a7b4b.jpg","Botfragment?","Zo'n fragment is niet te determineren, wat betreft de botsoort. Gezien het formaat is de kans groot dat het van een mammoet is geweest. De ruwe structuur aan de binnenzijde wordt spongiosa genoemd. Het is een versterking van het bot op plaatsen waar er veel kracht op wordt uitgeoefend: weinig bot, dus weinig gewicht. Denk hierbij aan een brosreep.","Mammals","palaeontological"
"8680","8680.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b104270-0ddc-4298-a68d-4c53d91a7b4b.jpg","Fragment schouderblad? ","Ik kan het helaas niet determineren.","Mammals","palaeontological"
"8681","8681.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b10205b-1090-4d11-8ffc-4238d91a7b4b.jpg","Tand","ja klopt, dit is de snijtand van zo'n dier.","Mammals","palaeontological"
"8682","8682.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b0f8f0c-13a4-49c3-8b80-64f6d91a7b4b.jpg","schedel fragment","Vanaf de foto's is dit moeilijk te determineren, iig een schedelstuk. Mijn eerste indruk is walrus.","Marine mammals","palaeontological"
