id;filename;url;reviewer_notes;category;type_code;ShortOrLong
3393;3393.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dd7cebf-0a24-4230-821c-4152d91a7a82.jpg;Volgens de volgorde op de 4e foto: P4 rinderachtige, ?, Kies onderkaak wolharige neushoorn, m3 linker onderkaak paard, ? moet ik in handen hebben, m onderkaak edelhert, c van &eacute;;;
3394;3394.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dd712f9-1c18-478a-a17d-3b12d91a7a82.jpg;Ik denk ook van een derde teenkoot van een paard. De hoef zit om dit botje heen.;Mammals;palaeontological;Short
3395;3395.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dcf0308-2e24-4edc-aae2-70a5d91a7a82.jpg;Het is erg fragmentarisch. Ik denk ook een laatste teenkoot van een onevenhoevige, maar durf niet te zeggen of het van een paard of neushoorn is.;Mammals;palaeontological;Long
3396;3396.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dc04b80-7670-4a7a-a3c3-1432d91a7a82.jpg;Het is niet goed te zien, maar ik denk eerder aan een stuk paardenkies.;Mammals;palaeontological;Short
3397;3397.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dbeecf9-40d0-4201-a84c-3660d91a7a82.jpg;In ieder geval het distale uiteinde van een metapode. Paarden zijn met niks te verwarren, deze vorm is uit duizenden te herkennen.;Mammals;palaeontological;Long
3398;3398.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dbc1642-08c0-4d4f-bad6-31ecd91a7a82.jpg;prachtige paardenhoef, gefeliciteerd;Mammals;palaeontological;Short
3399;3399.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5db55eec-7b0c-4226-a81e-3dccd91a7a82.jpg;Volgens mij een griffelbeen van een paard.;Mammals;palaeontological;Short
3400;3400.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5db45031-05c0-407b-9f8d-3dd4d91a7a82.jpg;mammoet paard en rund;Mammals;palaeontological;Short
3401;3401.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5db1e577-006c-409a-b6c5-1bc8d91a7a82.jpg;Rund of hert, niet paard.;Mammals;palaeontological;Short
3402;3402.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5db07ec5-51ec-4674-9d92-6cb4d91a7a82.jpg;Een halve paardenkies.;Mammals;palaeontological;Short
3403;3403.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da715d2-1420-4036-8f39-2e87d91a7a82.jpg;Een middenhandsbeen van een paard.;Mammals;palaeontological;Short
3404;3404.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da6ec2f-863c-4cf9-be35-7abbd91a7a82.jpg;Een hielbeen van een paard.;Mammals;palaeontological;Short
3405;3405.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da62c17-4bf8-4a2d-8d5b-559bd91a7a82.jpg;Hypothese 1: pijlpuntjeHypothese 2: griffelbeen paard;Mammals;palaeontological;Short
3406;3406.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d873c8a-9c88-4e7a-8879-2fc0d91a7a82.jpg;Een lendenwervel van een dier ter grootte van een paard of rund;Mammals;palaeontological;Short
3407;3407.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d834b9a-b7e0-481e-ad91-3dd6d91a7a82.jpg;Wel degelijk een paardenkies, een voorste of achterste molaar uit de onderkaak.;Mammals;palaeontological;Short
3408;3408.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d7f937e-37b4-489b-83d2-048bd91a7a82.jpg;Ik denk ook ellepijp paard.;Mammals;palaeontological;Short
3409;3409.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d7ca499-312c-4152-9c6c-54a7d91a7a82.jpg;Het is een middenhandbeen van een paard. De haksporen zouden kunnen, maar moeten apart beoordeeld worden.;Mammals;palaeontological;Long
3410;3410.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d7a8e31-1c3c-4097-97cf-7b52d91a7a82.jpg;Dit heb ik vaker gezien, de ronding bij de onderkaak van een paard.;Mammals;palaeontological;Short
3411;3411.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d7a8e16-9b5c-4151-8d66-7b37d91a7a82.jpg;Volgens mij is dit 100% nijlpaard, evenwel geen kies maar een stuk snijtand.;Mammals;palaeontological;Short
3412;3412.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d6a3695-2420-4ef0-aeb2-08d7d91a7a82.jpg;Ik tijfel tussen een stuk middenvoet been paard of een stuk scheenbeen, maar ben niet zeker.;Mammals;palaeontological;Short
3413;3413.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d665600-36e0-460d-b303-1bb7d91a7a82.jpg;Een kies in aanbouw van een paard. Hij is nog niet aangekauwd.;Mammals;palaeontological;Short
3414;3414.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d62fdbb-6fd0-4cb5-8594-0f72d91a7a82.jpg;Alleen de rechter kan ik determineren. Dat is een tweede teenkoot&nbsp;;;
3415;3415.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d626bb1-10d4-4fa0-bc94-3e1fd91a7a82.jpg;De positie weet ik niet omdat de eerste premolaren en de achterste molaren ongeveer dezelfde vorm hebben bij het paard.;Mammals;palaeontological;Long
3416;3416.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d626937-0218-4886-8b28-3a7dd91a7a82.jpg;Ik zie vaag iets van een paardenhoef, maar weet niet of het klopt.;Mammals;palaeontological;Short
3417;3417.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d61b3e0-0280-4d16-9177-68a6d91a7a82.jpg;paard zoals Huug al zegt;Mammals;palaeontological;Short
3418;3418.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d601d8c-2594-4f87-9d5e-6470d91a7a82.jpg;Het odet mij het meest denken aan een snijtand van een paard, maar ook hier: ik weet het niet zeker.;Mammals;palaeontological;Short
3419;3419.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d5aefd2-0e50-4763-8683-0807d91a7a82.jpg;Mooi compleet, het is een sprongbeen van een paard.;Mammals;palaeontological;Short
3420;3420.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d583952-16ac-4ef5-ac01-07ced91a7a82.jpg;Dit sterk geplooide tandemail vind je bij een supergrazer: het wilde paard.;Mammals;palaeontological;Short
3421;3421.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d5057af-2a98-4195-aee3-5fb2d91a7a82.jpg;Het is een sesambotje, de juiste naam ben ik even vergeten. Het is van een paard en zit tegen de tweede en derde teenkoot.;Mammals;palaeontological;Long
3422;3422.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d4db375-4dc8-470d-a760-6d12d91a7a82.jpg;Een geweldige vondst hebt u gedaan. Dit is de zeldzame kies van een nijlpaard. Die dieren kwamen hier voor in de warme tussenijstijd, het Eemien, tussen&nbsp;;;
3423;3423.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d39d3b5-2b4c-4685-83f3-7448d91a7a82.jpg;Paard sluit ik uit, dus blijft, gezien de lengte, rund over.;Mammals;palaeontological;Short
3424;3424.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d39ceaf-227c-4dcc-9bc4-6d09d91a7a82.jpg;Elk antwoord is gokken. Ik kom niet verder dan hoektand paard, roofdier of zeezoogdier.;Mammals;palaeontological;Short
3425;3425.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d398702-3c94-451c-a7f6-74add91a7a82.jpg;Ik heb er een scheenbeen van een paard naast gehouden, maar dat past niet. De botten hebben aan de binnenkan bij de uiteinden normaal gesproken veel spongiosa en geen holle ruimten, omdat ze op die plaats veel kracht moeten kunnen opvangen. Deze fragmenten blijven moeilijk.;Mammals;palaeontological;Long
3426;3426.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d3488bb-0388-4c8a-940b-79e1d91a7a82.jpg;Het komt uit de pols of de enkel van een paard.;Mammals;palaeontological;Short
3427;3427.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d2e094c-082c-4a0f-940d-6218d91a7a82.jpg;Een sesambeentje van een paard.;Mammals;palaeontological;Short
3428;3428.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d2dbad2-3584-4c52-8899-73ffd91a7a82.jpg;Onderkant van een dijbeen, vermoedelijk van een paard.;Mammals;palaeontological;Short
3429;3429.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d2cf6af-3450-4496-9d0f-1e18d91a7a82.jpg;Ik kom ook niet verder dan dat het dier het formaat had van een paard of groter.;Mammals;palaeontological;Short
3430;3430.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d24e39e-87cc-4f06-bd69-6615d91a7a82.jpg;Zo groot waren de bevers niet. Het is een paarden kies.;Mammals;palaeontological;Short
3431;3431.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d245bd9-3ae0-4385-bd1c-2053d91a7a82.jpg;Een middenvoetbeen van een paard.;Mammals;palaeontological;Short
3432;3432.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d243174-5214-46f2-a273-5aa3d91a7a82.jpg;Het bovenste deel van een middenvoetbeen van een paard.;Mammals;palaeontological;Short
3433;3433.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d164053-3acc-4a24-8f30-440ed91a7a82.jpg;Paardenkies is een goede suggestie. Hij komt uit de bovenkaak.;Mammals;palaeontological;Short
3434;3434.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d07f072-4648-42c1-9d61-5befd91a7a82.jpg;Dit is een griffelbeentje van een paard. Toen ze nog op drie tenen liepen was dit een groot middenhandsbeen, het griffelbeen is het evolutionaire rudiment daarvan, typisch voor de caballide paarden.;Mammals;palaeontological;Long
3435;3435.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d04bec3-40a8-441b-9636-030dd91a7a82.jpg;Een half middenhandsbeen van een paardachtige.;Mammals;palaeontological;Short
3436;3436.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d000d3b-19ec-4fcc-b39a-5390d91a7a82.jpg;Dit is een kies uit de onderkaak van een paard.;Mammals;palaeontological;Short
3437;3437.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cf69a20-3240-4709-93e3-1e16d91a7a82.jpg;Deze is heel groot geweest, misschien wel 20 cm of meer. Het is een onderkaakse hoektand van een nijlpaard Hippopotamus antiquus of H. incognitus, beiden zijn ondersoorten van het hedendaagse nijlpaard Hippopotamus amphibius.;Mammals;palaeontological;Long
3438;3438.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cee7649-111c-4c2a-a4b1-3701d91a7a82.jpg;Dit patroontje vind je in alle paardenkiezen.;Mammals;palaeontological;Short
3439;3439.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cead7c7-0554-4d21-af34-074ed91a7a82.jpg;Hij is ver heen, middenhandsbeen paard?;Mammals;palaeontological;Short
3440;3440.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ccd69c5-c6d4-4e60-b251-294ed91a7a82.jpg;Dit is een scheenbeen van een paard. Het komt uit de mammoettijd.;Mammals;palaeontological;Short
3441;3441.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cc746a7-450c-4125-b77e-0507d91a7a82.jpg;middenhandsbeen paard;Mammals;palaeontological;Short
3442;3442.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cc46fed-40d8-433b-b066-4383d91a7a82.jpg;Als je iets verliest krijg je spijt. Maar deze gast had geen spijt meer van de verloren kies. Hij had namelijk het loodje gelegd. Goed dat u een foto van het kauwvlak hebt gemaakt. Dan is het meteen duidelijk: dit is een paardenkies. Een voorste premolaar of juist de laatste molaar uit de onderkaak. Die twee lijken erg op elkaar.;Mammals;palaeontological;Long
3443;3443.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cb88bbc-03cc-4b30-a18c-1ff5d91a7a82.jpg;Klopt. Griffelbeentjes zijn de resten van de twee verdwenen tenen van het drietenige paard.;Mammals;palaeontological;Short
3444;3444.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cb49fe2-2428-450b-86de-285cd91a7a82.jpg;Ook van een paard.;Mammals;palaeontological;Short
3445;3445.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cb49f52-70c0-4d16-976e-27f9d91a7a82.jpg;Uit de bovenkaak van een paard.;Mammals;palaeontological;Short
3446;3446.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ca0d3bc-233c-4f61-a054-2dfad91a7a82.jpg;1,7 cm is heel erg klein voor nijlpaard, maar het wel is weet ik niet.;Mammals;palaeontological;Short
3447;3447.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c9e54ab-1cc0-415e-8375-476bd91a7a82.jpg;Ik denk aan een middenhandsbeen van een paard.;Mammals;palaeontological;Short
3448;3448.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c9e284e-3678-4530-9a81-1fb8d91a7a82.jpg;Dit is een stukje onderkaak van een wild paard. Het zit vooraan, vlakbij de verbinding (symphyse) met de andere kaakhelft.&nbsp;;;
3449;3449.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c97892f-3f24-40e6-a1b2-0da9d91a7a82.jpg;Hij is erg beschadigd, als het een koot is denk ik eerder aan paard. Maar ik ben niet zeker.;Mammals;palaeontological;Short
3450;3450.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c94dffb-cf90-4a1c-84c4-7b5ed91a7a82.jpg;Dat klopt, minimaal van een paard, steppenwisent of oeros;Mammals;palaeontological;Short
3451;3451.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c94df71-1a00-4a26-87d9-7acad91a7a82.jpg;Ik ga voor een gehavend sprongbeen van paard of neushoorn.;Mammals;palaeontological;Short
3452;3452.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c82b762-0a84-4227-a213-0807d91a7a82.jpg;Ik denk een tweede teenkoot paard, de vlakjes zijn even groot.;Mammals;palaeontological;Short
3453;3453.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c7d51b0-62c4-482b-ab0b-03bcd91a7a82.jpg;Nee, middenhandbeen paard, bovenste deel.;Mammals;palaeontological;Short
3454;3454.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c790c09-4dc0-4ba7-bcef-3c3dd91a7a82.jpg;Dit is een fragment van een halswervel van een dier ter grootte van een paard of steppenwisent.;Mammals;palaeontological;Short
3455;3455.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c77adfd-7848-4abd-b092-7679d91a7a82.jpg;Ik zie wat je bedoelt. Het zou best een stuk nijlpaard tand kunnen zijn. De buitenlaag is er af en dat komt vaker voor. Laat het een keer zien aan iemand met ervaring. Vanaf foto's is altijd risicovol.;Mammals;palaeontological;Long
3456;3456.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c77a424-1160-4f4d-a006-6f07d91a7a82.jpg;Het ziet er wat vreemd uit, maar ik denk een paardenkies.;Mammals;palaeontological;Short
3457;3457.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c72c2e5-1448-423d-baef-502fd91a7a82.jpg;Een cuneiforme uit de enkel van een paard.;Mammals;palaeontological;Short
3458;3458.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c6d1d64-0fdc-4947-9c14-223bd91a7a82.jpg;Perfect symmetrisch dus paard.;Mammals;palaeontological;Short
3459;3459.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c6853b6-18d0-4997-b869-0bedd91a7a82.jpg;Herbivoor ter grootte van paard of (edel)hert.;Mammals;palaeontological;Short
3460;3460.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c61d0ce-11b0-43c5-94bc-5badd91a7a82.jpg;Het buisje is een onderkaakssnijtand van een paard, de wokkel is een laatste onderkaaksmolaar van een rundachtige.;Mammals;palaeontological;Long
3461;3461.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c61c425-2b1c-45ac-991f-5369d91a7a82.jpg;Wevels zijn te weinig specifiek, dus ergens in de range paard, hert, rund. Dit is een lendenwervel.;Mammals;palaeontological;Short
3462;3462.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c5ef28e-1c0c-449f-ad53-54e6d91a7a82.jpg;paard;Mammals;palaeontological;Short
3463;3463.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c44f4e1-01a8-46dc-bf38-6f89d91a7b4b.jpg;Het is een lendenwervel van een hoefdier, rund of paard.;Mammals;palaeontological;Short
3464;3464.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c3b7295-1aa8-4028-abeb-5dcdd91a7b4b.jpg;Mooi. Ezel heeft ook rondgelopen. Weet iemand het verschil met paardenkiezen, behalve de grootte?;Mammals;palaeontological;Short
3465;3465.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c31f59c-5b00-4829-a365-0c1dd91a7b4b.jpg;Ik gok een beetje. Fragment onderkaak paard. Het is het achterste deel dat naar het articulatiepunt gaat.;Mammals;palaeontological;Long
3466;3466.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c31ee3d-7784-4821-9f26-2478d91a7b4b.jpg;Het is van een onevenhoege: paard. Het is de onderste helft van een middenvoetbeen.;Mammals;palaeontological;Short
3467;3467.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c2cd319-4b68-4923-b427-7ae1d91a7b4b.jpg;Een paardenkies.;Mammals;palaeontological;Short
3468;3468.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c2cc77f-6bd0-439a-bc36-0815d91a7b4b.jpg;Het is een M1 of M2 uit de linkerbovenkaak. Ik weet nog niets van de verschillen tussen de soorten paarden.;Mammals;palaeontological;Long
3469;3469.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c260d12-8d60-45c8-bce1-3256d91a7b4b.jpg;Ik kom niet verder dan een botfragment van een dier, minimaal ter grootte van een paard of steppenwisent.;Mammals;palaeontological;Long
3470;3470.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5c043291-0960-40c5-aee1-6421d91a7b4b.jpg;Dit is een paardenkies. Het is een ware kies die nog niet in kauwfunctie was. Hij zat of voor in de kaak of juist achterin. Voor en achter hebben ongeveer dezelfde vorm.;Mammals;palaeontological;Long
3471;3471.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5bfd3209-4214-4061-947c-2012d91a7b4b.jpg;Dit is geen wervel, maar een knieschijf en in dit geval van een paard. Als hij erg licht is, is hij waarschijnlijk van (sub)recente ouderdom.;Mammals;palaeontological;Long
3472;3472.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5bfabc80-4c7c-4603-9668-7f14d91a7b4b.jpg;Er zitten erg weinig kenmerken aan. Ik gok een beetje naar scheenbeen van een dier ter grootte van een koe of paard. Het bot lijkt me wel oud.;Mammals;palaeontological;Long
3473;3473.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5bf1d6b6-0b6c-4617-bb00-7833d91a7b4b.jpg;Van een paard. Deze kies was nog niet in gebruik.;Mammals;palaeontological;Short
3474;3474.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5be889cf-5484-42a1-839c-17d9d91a7b4b.jpg;Ik kan niet zien hoe groot het is, maar mijn eerste indruk is een fragment van een paardenkies.;Mammals;palaeontological;Short
